Ch,E,T_zero,T_zc,a0,a1,a2,a3,dTime,chi2
0,1678,34.2521,192.628,-0.00733744,-0.00234267,0.000148443,-8.93338e-07,-32.0624,9.59975e-05
0,2778,-91.7967,183.326,0.000834453,0.000638057,-7.50141e-05,3.17044e-06,95.6339,6.8722e-05
0,4527,49.6866,172.286,0.00162742,0.000441058,-8.17858e-05,3.96147e-06,-48.7978,1.62296e-05
0,1754,46.4171,191.673,0.0180341,-0.00468242,0.000206945,-1.22632e-06,-45.4639,0.000117873
0,4517,42.5554,199.377,0.00977028,-0.00217374,9.91503e-05,-1.72831e-07,-41.5765,2.23754e-05
0,916,20.8235,179.245,-0.0116206,-0.00907164,0.000472974,-4.43826e-06,-18.2101,0.000580053
0,1030,39.714,196.562,-0.00615292,-0.00173938,0.00011169,-6.96162e-07,-38.0263,0.000270809
0,2744,47.2327,210.836,0.00578099,-0.00205791,8.82258e-05,-4.02727e-08,-47.0046,3.72037e-05
0,1801,49.5995,180.333,0.00449965,-0.00260931,0.000109687,5.17849e-07,-47.2667,0.000103533
0,3098,47.6264,170.387,-0.00188564,-0.000399269,-5.89054e-05,4.41318e-06,-44.664,3.41252e-05
0,753,-42.9531,191.943,-0.0382665,0.000283547,9.79769e-05,-6.88701e-07,44.3411,0.000705521
0,4542,40.9183,185.103,0.00757626,-0.00170517,7.26702e-05,6.48058e-07,-39.9218,3.04335e-05
0,4520,47.3121,168.272,-0.00627826,0.00160775,-0.00018128,7.27292e-06,-43.9714,1.50114e-05
0,2422,50.8859,182.393,-0.000288207,0.000982396,-0.000332698,1.34458e-05,-50.5324,8.51626e-05
0,4151,42.0235,208.809,-0.0133577,-0.00241804,0.000128104,-5.83673e-07,-38.5497,2.32954e-05
0,4489,44.549,167.489,0.00667853,-0.00085388,-5.05253e-05,4.59139e-06,-43.8026,1.82972e-05
0,1606,60.7737,188.063,-0.00171617,0.00206238,-0.000393648,1.34924e-05,-57.007,0.000151375
0,4551,52.8594,175.486,0.00632442,0.00110293,-0.000203073,7.69911e-06,-52.431,2.81107e-05
0,3075,44.4697,194.368,0.012104,-0.0024302,0.000105046,-5.99692e-08,-40.4575,4.39502e-05
0,2065,52.6073,181.84,0.0162041,-0.00308358,0.000116267,4.61916e-07,-50.7875,9.76615e-05
0,1856,59.3584,178.888,0.00282425,-0.00110151,-8.96128e-05,6.10858e-06,-56.9883,0.000148034
0,2360,53.9536,175.475,-0.00441437,-0.00104598,8.80376e-06,2.58202e-06,-52.9138,6.16308e-05
0,1866,6.22261,197.939,-0.000591069,-0.00039802,6.73974e-05,-3.14646e-07,-6.1842,0.000215837
0,4550,56.5252,180.477,0.00327159,0.00363282,-0.000464972,1.52096e-05,-54.6464,3.18715e-05
0,2742,53.1296,186.141,0.0020892,-0.00242493,0.000100534,5.45936e-07,-49.3215,5.4508e-05
0,2003,62.5997,188.019,-0.00352591,0.000683191,-5.7495e-05,2.51199e-06,-59.1029,6.88027e-05
0,2193,60.8767,219.295,0.00449364,-0.00150945,6.30604e-05,6.49938e-08,-57.1178,8.04499e-05
0,4528,45.4733,193.823,0.00802852,-0.00273289,0.000137879,-6.57351e-07,-43.7208,2.50258e-05
0,2864,59.4674,176.804,0.015923,-0.00199964,2.74069e-05,2.37222e-06,-56.3527,9.1137e-05
0,4522,46.303,177.362,0.0133737,-0.00212055,7.07573e-05,1.18451e-06,-43.9983,2.58205e-05
0,4513,43.3641,177.5,0.00381915,-0.00220779,0.00010497,4.99893e-07,-41.3851,3.15894e-05
0,4514,44.7203,177.474,-0.00327501,0.00185139,-0.000279937,1.0476e-05,-42.7494,1.64367e-05
0,4522,48.9242,178.928,-0.0087837,0.00202299,-0.000253477,9.02274e-06,-48.1373,2.06136e-05
0,4536,43.3872,185.94,0.00551402,-0.00114921,4.68469e-05,9.23135e-07,-39.5757,2.24273e-05
0,3823,52.0574,183.63,0.0103533,-0.0025153,0.000102231,4.19154e-07,-49.1007,5.86031e-05
0,2937,43.8857,175.353,0.00675936,-0.0019751,7.18675e-05,1.33889e-06,-40.0645,4.42397e-05
0,3153,49.6674,193.297,0.00161941,-0.00295623,0.000157279,-8.97436e-07,-47.4403,3.98791e-05
0,4536,53.9909,167.947,8.72143e-06,-0.00029117,-6.25438e-05,4.47364e-06,-53.5765,2.38978e-05
0,4524,48.1709,169.247,0.00124032,1.4625e-05,-9.92122e-05,5.58725e-06,-45.9011,1.94646e-05
0,4534,51.3339,176.001,-0.000729344,0.000228368,-0.000138935,6.60639e-06,-48.4515,2.60415e-05
0,4529,56.8268,186.151,0.0055441,-0.00122951,2.63098e-05,1.53156e-06,-55.213,1.9658e-05
0,1903,-65.7405,198.539,-0.0174002,0.00209074,-1.75478e-05,5.85152e-07,68.5054,9.98967e-05
0,3064,48.7583,179.009,0.00374514,0.00410418,-0.000630933,2.25398e-05,-48.2396,6.07054e-05
0,1766,61.5284,202.974,-0.00406515,-0.00125235,8.64049e-05,-3.33967e-07,-58.7487,0.000110564
0,1300,40.045,178.419,0.0107152,-0.00353511,0.000194058,-1.33293e-06,-39.25,0.000215489
0,4509,53.1276,179.897,-0.00659295,0.00259328,-0.000370423,1.32773e-05,-50.3481,1.99996e-05
0,2207,51.0624,179.734,0.0145281,-0.00392866,0.000170005,-2.99993e-07,-47.9526,8.47995e-05
0,4523,-61.9861,176.822,0.00225207,7.34978e-05,-7.57632e-05,3.95286e-06,63.5927,1.83631e-05
0,4528,45.3961,171.539,-0.00175389,0.00134511,-0.000183819,7.23308e-06,-45.0676,1.91887e-05
0,3940,46.0704,176.472,-0.00105075,0.0014912,-0.00028024,1.1194e-05,-44.9141,1.62516e-05
0,4506,41.6687,171.697,7.93846e-05,-0.00131603,-4.71528e-05,5.5201e-06,-39.6996,2.10754e-05
0,4505,52.8585,187.594,0.0159381,-0.00292629,0.000115333,1.62213e-07,-52.1382,4.26441e-05
0,352,-75.3914,137.462,-0.0396104,0.00724775,-0.000321584,7.76675e-06,75.3256,0.00221473
0,1828,37.9303,170.747,-0.0029281,0.00181114,-0.000190087,6.70503e-06,-36.3139,0.000161292
0,2184,25.0263,224.062,0.00346325,-0.0013232,6.18525e-05,-5.86965e-08,-23.6731,5.42201e-05
0,2919,72.6585,182.839,0.0129793,-0.000869311,-2.0294e-05,2.56461e-06,-69.8794,3.21216e-05
0,4534,39.952,189.217,0.00840178,-0.00326434,0.000156078,-6.74587e-07,-37.6001,1.92624e-05
0,2542,41.8533,177.187,-0.00289012,0.00190461,-0.000291688,1.0974e-05,-41.4949,3.19351e-05
0,2465,78.6769,261.043,0.0102679,-0.000648271,1.94226e-05,2.28348e-07,-78.1043,5.85804e-05
0,2625,66.9872,167.427,0.00317767,-0.00115437,-2.20956e-05,4.14475e-06,-65.8011,4.17896e-05
0,4518,45.7158,296.273,0.00266693,-0.00015714,6.24585e-06,1.89388e-07,-44.9556,1.40243e-05
0,4532,42.5876,173.715,0.00461923,-0.00186431,6.4518e-05,1.51689e-06,-42.0615,2.61123e-05
0,4070,50.5769,175.603,-0.000824604,0.000627052,-0.000186167,8.26832e-06,-49.6027,2.14518e-05
0,4524,50.3503,174.831,0.002612,-0.000831249,8.51969e-06,2.26128e-06,-48.4553,1.41299e-05
0,2170,45.0284,182.739,-0.00458784,0.00087775,-4.21036e-05,2.24372e-06,-42.0406,7.9317e-05
0,1244,54.6232,159.556,0.0202856,-0.00315713,7.90402e-05,2.47137e-06,-52.9661,0.000144268
0,4452,-73.0255,177.878,-0.00974738,0.000687635,-0.000159171,7.10371e-06,76.6875,2.09869e-05
0,971,14.1383,176.448,0.00150903,-0.00437567,0.000243954,-1.64412e-06,-10.9384,0.000368059
0,2878,66.91,193.988,0.00440054,-0.00111923,1.27399e-05,1.6622e-06,-64.6921,4.12024e-05
0,4208,49.5545,184.298,-0.0151243,0.00277514,-0.000407853,1.43323e-05,-48.7024,2.15625e-05
0,1788,59.868,298.374,0.0029359,0.000741441,-2.42867e-05,4.2032e-07,-57.8369,7.55913e-05
0,4546,45.609,172.027,0.00558282,-0.000732967,-2.64161e-05,3.28025e-06,-43.3194,1.88661e-05
0,214,23.1269,190.164,-0.00375858,-0.00411225,-0.000823981,3.90741e-05,-21.3442,0.00246038
0,1472,6.93979,166.634,-0.0183533,-0.000941946,0.000104148,2.85303e-07,-4.45797,0.000104559
0,4503,48.4732,180.5,-0.00473775,0.00294005,-0.000386716,1.32207e-05,-48.2396,2.21056e-05
0,4547,61.104,171.821,0.00952739,-0.00149128,-2.37409e-05,3.8837e-06,-58.5154,5.02078e-05
0,4533,57.2203,215.215,0.0029745,-0.00175689,8.97582e-05,-3.80299e-07,-53.129,1.72631e-05
0,4529,48.1892,172.57,0.00941314,-0.00164891,8.74136e-06,2.9528e-06,-44.1803,2.16548e-05
0,4535,55.5702,204.528,0.00758389,-0.00211057,8.72542e-05,1.98278e-08,-52.2102,2.11251e-05
0,1947,1.61764,242.153,-0.00598559,0.000515657,4.33004e-07,3.53557e-07,0.801872,0.000104563
0,324,39.548,189.017,0.0263951,0.0165968,-0.00154619,3.90267e-05,-36.0345,0.00216104
0,4536,46.2542,179.545,0.00395997,-0.00135672,5.29354e-05,1.20828e-06,-45.4056,2.46898e-05
0,4372,58.3071,178.332,-0.0112649,0.000927942,-0.000197278,8.54583e-06,-57.4944,2.6687e-05
0,2102,50.2486,208.024,-0.00903152,-0.000893996,5.00091e-05,3.92221e-07,-48.9401,4.96855e-05
0,2286,71.4938,184.318,-0.0025843,0.00225914,-0.000303395,9.91042e-06,-67.6133,6.9437e-05
0,3212,-13.0102,179.36,0.00681035,-0.0022283,7.80664e-05,1.1071e-06,15.8956,3.19648e-05
0,4520,55.8267,176.589,-0.00663325,0.00107002,-0.000175769,7.14897e-06,-52.3465,3.34625e-05
0,250,79.1668,119.397,-0.132406,0.0266952,-0.00111723,1.95046e-05,-75.7352,0.00366474
0,4524,53.033,179.975,-0.00313133,0.00174839,-0.000254162,9.07222e-06,-51.6398,3.39597e-05
0,4214,51.5667,174.142,0.00589228,-0.000987982,-7.12703e-06,2.86964e-06,-47.7256,2.91263e-05
0,3174,49.4061,205.406,0.0146083,-0.00199329,8.96077e-05,-2.70222e-07,-47.3055,4.12205e-05
0,4525,-25.2061,201.122,0.00652163,-0.00269599,0.000128689,-5.64391e-07,28.124,2.98964e-05
0,4181,56.0808,178.685,0.00114093,0.00131821,-0.000218176,8.02148e-06,-52.9332,2.3618e-05
0,1260,38.5555,187.064,0.0104907,-0.00228358,0.000137607,-7.92279e-07,-36.927,0.000164365
0,739,20.6481,191.149,-0.0213151,-0.000256607,8.55736e-05,-4.84015e-07,-19.8691,0.000712963
0,3178,57.8663,182.964,0.00569294,-0.00194329,6.16063e-05,1.22818e-06,-56.6772,2.66996e-05
0,4095,51.3248,186.764,-0.000673461,0.00419894,-0.000579456,1.83708e-05,-50.3049,2.92291e-05
0,1614,49.752,181.438,-0.00804374,0.00468281,-0.000591155,1.96963e-05,-49.4187,0.000157601
0,1798,51.2469,170.957,0.0129338,-0.00247729,6.22072e-05,1.89907e-06,-51.0439,9.28728e-05
0,4526,47.9406,169.365,0.00462799,-0.000267202,-8.26039e-05,4.99239e-06,-47.4921,2.76445e-05
0,2377,44.9057,168.451,-0.00260226,0.00106456,-0.00012974,5.22636e-06,-41.8033,4.26507e-05
0,4520,45.8354,180.873,-0.00914886,0.00422602,-0.0004328,1.33439e-05,-44.3746,1.06867e-05
0,474,40.8702,175.567,-0.0030209,0.00724379,-0.000984201,3.58467e-05,-40.8453,0.00178329
0,1302,44.6434,196.807,0.00512969,-0.00214337,0.000102728,-3.24144e-08,-43.1519,0.000193954
0,4520,45.1239,167.902,-0.00295171,-0.00127756,2.82003e-05,2.66358e-06,-44.9936,1.67225e-05
0,2487,7.87964,149.174,0.00396029,-0.00103117,0.000110799,6.64216e-07,-6.91928,5.415e-05
0,849,13.6684,166.313,-0.0659368,-0.00045467,0.000155377,3.33411e-07,-13.1363,0.000492366
0,4509,55.2204,175.038,-0.00128918,0.000919625,-0.000158054,6.34939e-06,-51.5076,4.01699e-05
0,1624,58.7163,175.736,0.00901942,-0.0021304,-3.05406e-05,5.1311e-06,-56.4876,0.000211431
0,2874,57.5903,199.025,0.0174849,-0.00340823,0.000141781,-5.57163e-07,-54.6408,3.74866e-05
0,4532,47.2726,167.301,0.00451446,-0.000460104,-5.51246e-05,4.24284e-06,-45.4285,1.95522e-05
0,4539,51.1171,203.71,0.00977538,-0.00198838,8.65859e-05,-2.77417e-08,-50.8946,2.70119e-05
0,2132,38.3854,203.06,0.0044491,-0.00115393,4.35572e-05,6.86768e-07,-36.3449,5.30907e-05
0,4528,39.3119,199.076,0.00741505,-0.00172778,7.95308e-05,7.50219e-08,-38.6484,1.72919e-05
0,4504,48.5121,176.739,0.00479936,-0.00207092,5.48472e-05,1.84657e-06,-46.2149,2.68945e-05
0,4522,58.5462,174.75,0.00172586,0.000466201,-0.000139922,6.14851e-06,-55.8582,2.62158e-05
0,4515,48.2136,182.217,-0.00680775,0.00335124,-0.000401337,1.30331e-05,-46.1436,2.35896e-05
0,4531,57.6072,182.615,-0.00295877,0.0020287,-0.000304461,1.05614e-05,-53.7673,1.57157e-05
0,3397,5.41676,272.04,-0.00635671,0.000188665,4.65827e-06,2.58282e-07,-3.70092,2.35876e-05
0,4536,31.8012,233.14,0.00313053,-0.00102038,5.79862e-05,-1.74889e-07,-28.7799,1.48995e-05
0,1944,-24.1629,190.883,-0.00993516,-0.00201333,0.000134647,-5.80224e-07,26.2708,8.12687e-05
0,1448,60.8913,187.131,-0.0325332,0.00514066,-0.000442072,1.2614e-05,-58.6405,0.000133205
0,4545,48.691,186.623,0.00179593,-0.000488399,-6.21169e-06,2.01735e-06,-45.8127,9.46582e-06
0,2361,53.3106,186.2,0.0122485,-0.00323078,0.000153145,-5.83427e-07,-52.4855,7.66978e-05
0,1122,43.7141,167.821,0.0113717,0.00305148,-0.000274863,7.60097e-06,-42.7306,0.000207119
0,4550,56.5079,186.204,0.00638406,-0.00114613,3.31228e-05,1.3257e-06,-54.6721,3.49663e-05
0,3245,55.8336,197.735,0.00272155,0.000281883,-3.63787e-05,1.91433e-06,-53.2227,5.82882e-05
0,3920,47.3143,177.079,0.000911576,-0.0010939,1.24502e-05,2.24661e-06,-43.4975,3.1821e-05
0,2268,49.2086,168.6,0.0179473,-0.000765117,-9.07489e-05,5.55682e-06,-48.3623,5.22247e-05
0,1445,98.2452,240.862,0.0226078,-0.000470712,1.99911e-06,4.61217e-07,-95.0284,0.00012262
0,4523,52.6445,185.386,0.00362483,-0.00110807,3.96462e-05,1.16868e-06,-49.9597,2.68063e-05
0,2924,20.4484,228.594,-0.005955,-4.55996e-05,2.97149e-05,1.15196e-07,-17.9354,4.49707e-05
0,4011,41.6029,178.549,-0.0243734,0.00189622,-0.000394991,1.7092e-05,-37.7552,1.92537e-05
0,4477,45.709,177.25,0.00323957,0.00175974,-0.000314366,1.19548e-05,-42.1754,1.46221e-05
0,2786,36.5672,282.733,0.00748119,-0.000246445,8.14161e-06,2.14569e-07,-33.7256,3.40272e-05
0,1852,48.2324,176.182,0.0162939,-0.00276139,8.76942e-05,1.3289e-06,-45.8788,0.000114475
0,4511,55.7,182.208,0.000192043,0.000768051,-9.11114e-05,3.48005e-06,-51.6897,3.49475e-05
0,1730,50.0957,181.87,-0.00332855,0.00420299,-0.000762596,2.79488e-05,-49.5,8.65428e-05
0,4544,44.5266,183.643,0.00497868,-0.0019972,8.67371e-05,5.01938e-07,-43.1153,2.70195e-05
0,4314,44.567,182.899,0.00813148,-0.003673,0.000180931,-7.31562e-07,-44.6273,3.57877e-05
0,2743,46.4299,177.702,0.00355932,-0.000924091,1.36835e-05,1.9417e-06,-44.1786,7.20485e-05
0,4525,49.9756,182.585,0.00905335,-0.00183464,7.63906e-05,6.69947e-07,-47.6945,5.14298e-05
0,1422,36.9132,148.125,0.0212218,-0.00455747,0.000185678,1.90925e-06,-36.9062,0.000134222
0,1409,68.5473,171.426,0.00678911,-0.00113962,-4.41978e-05,4.57841e-06,-67.7314,0.000178351
0,2143,26.1667,243.845,-0.00207792,-0.000340852,2.13684e-05,2.38611e-07,-25.7096,8.23678e-05
0,2119,92.7881,264.393,0.00497165,-2.31256e-05,-1.12542e-05,5.67332e-07,-92.9232,9.13487e-05
0,886,21.8655,178.747,-0.0014547,-0.00600788,0.000319865,-2.38866e-06,-18.1951,0.000451957
0,1454,-72.8568,108.414,0.0310936,-0.000503767,0.000188164,-2.14031e-06,74.4392,0.000137349
0,1957,46.6275,173.53,-0.00134801,-0.00133189,2.91059e-05,2.36556e-06,-46.4206,0.000100402
0,3006,53.8771,204.581,0.00483898,-0.002308,0.000103821,-2.03466e-07,-53.8332,3.57768e-05
0,2607,54.3176,179.082,0.00443077,-0.000705124,8.59885e-06,1.90076e-06,-50.2947,3.46932e-05
0,4503,37.9245,254.886,0.000707153,-0.000811898,3.2224e-05,1.0854e-07,-37.5341,1.24774e-05
0,4537,53.0034,176.752,0.0108049,-0.00128001,2.82629e-06,2.53226e-06,-51.5771,2.62033e-05
0,4531,41.2944,173.688,0.00419398,-0.00173978,3.95269e-05,2.18421e-06,-40.8248,2.42822e-05
0,1850,-35.9245,238.041,-0.0180062,0.00131984,-5.89292e-07,1.72496e-07,36.1372,0.000104112
0,4524,50.0233,183.919,0.00677296,-0.00122176,3.42987e-05,1.33892e-06,-49.9177,2.0981e-05
0,4512,52.7368,175.077,0.00407474,-0.000971206,-1.04755e-05,2.92851e-06,-51.3871,2.50561e-05
0,2660,52.4993,172.618,0.0071692,-0.00227561,7.12377e-05,1.56701e-06,-49.5071,5.37407e-05
0,396,41.1267,192.039,-0.00136288,0.00493383,-0.000129386,1.31722e-06,-37.7574,0.00286204
0,1759,56.6572,185.182,0.00389115,-0.00185537,9.28719e-05,1.49855e-07,-53.7568,8.65874e-05
0,2370,57.024,175.083,0.016216,-0.00216803,2.4406e-05,2.71779e-06,-54.2026,4.98564e-05
0,4535,46.3059,168.281,-0.00384871,0.000701438,-0.000111808,5.20982e-06,-42.5725,1.31405e-05
0,4513,48.4549,173.207,0.000852154,0.001505,-0.000233325,9.13416e-06,-47.6617,8.93563e-06
0,4520,-45.2045,116.553,0.0129119,0.000652116,0.000131565,-1.03445e-06,46.2197,1.18989e-05
0,4498,40.6149,176.715,0.00913367,-0.00335172,0.000165212,-3.99468e-07,-38.9309,5.13952e-05
0,2951,66.7255,190.25,-0.00821018,0.00611171,-0.000725669,2.1305e-05,-63.1561,3.29783e-05
0,2209,58.9465,194.571,0.00369072,-0.00365806,0.000173327,-9.40252e-07,-57.0495,6.04426e-05
0,3716,40.7809,169.108,-0.00474678,0.00115944,-0.000133604,5.35292e-06,-37.1252,2.30654e-05
0,2552,-67.0026,205.709,0.00222342,-0.000551421,3.39868e-05,5.32139e-07,67.9854,6.75541e-05
0,664,80.0247,209.209,-0.0333911,0.00428038,-0.000172559,3.08573e-06,-76.3878,0.000585485
0,2241,49.8969,169.534,-0.00256248,-0.000630826,-5.39924e-05,4.84248e-06,-49.0184,6.96773e-05
0,4531,50.2188,171.141,-0.0027245,0.00025181,-0.000101889,5.30489e-06,-48.233,2.72268e-05
0,5196,51.744,173.393,-0.00161321,0.000426711,-0.000109913,5.04098e-06,-48.228,2.50949e-05
0,897,11.3604,206.396,0.0255091,-0.00152685,7.5656e-05,-3.28819e-07,-8.71674,0.000335551
0,1147,86.2059,212.49,0.0070696,0.00313491,-0.00035565,8.24623e-06,-82.5938,0.00024345
0,3765,49.9254,175.381,0.00347006,-0.000530264,-0.000111749,6.51354e-06,-49.9599,3.39389e-05
0,4529,46.0843,170.502,0.00446244,-0.00145958,2.72194e-05,2.38401e-06,-45.3246,2.22087e-05
0,4516,46.9898,166.741,-0.00455521,0.000662483,-9.25851e-05,4.67669e-06,-45.9509,9.12675e-06
0,4521,47.2018,173.456,0.000833579,-0.000381418,-4.86375e-05,3.75354e-06,-43.6635,3.08246e-05
0,4512,44.7276,184.348,-0.00265812,-0.000805956,2.84168e-05,1.40738e-06,-41.774,3.45307e-05
0,1479,45.3982,220.867,-0.0250608,0.00185625,-1.42167e-05,5.34206e-07,-43.5504,0.000193997
0,4506,51.9147,174.15,-0.00337292,-0.000795634,2.33144e-05,1.94552e-06,-49.2628,2.23654e-05
0,4518,42.2205,170.816,-0.00217153,-0.000130946,-3.50157e-05,3.3695e-06,-41.0509,3.43422e-05
0,2421,45.2252,180.791,-0.0108804,0.00279637,-0.000269627,8.33824e-06,-43.453,6.63947e-05
0,4479,48.8839,179.855,-0.00052155,-0.000454936,-1.75013e-05,2.59624e-06,-46.9462,3.23907e-05
0,4542,60.7099,224.567,-0.00385494,-0.000516038,3.66905e-05,1.86562e-07,-57.5631,2.49747e-05
0,4539,27.3052,171.59,-0.00232058,0.00050546,-0.000131575,6.2855e-06,-24.7278,1.35081e-05
0,4513,50.8499,207.391,0.00306624,-0.00169926,7.46763e-05,1.10854e-07,-49.5669,1.72117e-05
0,4519,52.2441,184.467,-0.00822406,0.00411911,-0.000540051,1.76412e-05,-50.5475,1.31502e-05
0,2686,44.5691,178.699,0.0100995,-0.00355485,0.000164913,-2.46117e-07,-44.0241,5.10271e-05
0,3556,26.0236,164.666,0.00272842,3.68346e-05,-8.22946e-05,4.90665e-06,-23.8533,2.42115e-05
0,4516,53.325,188.38,0.0107889,-0.00250807,9.17907e-05,5.13566e-07,-51.7337,1.3264e-05
0,2321,61.1601,266.06,0.00121867,0.000270715,-1.12809e-07,2.98831e-07,-57.4234,5.64165e-05
0,1792,76.4128,202.252,0.00502083,0.000334011,-5.53202e-05,2.06929e-06,-73.1841,6.01104e-05
0,3115,54.807,178.258,0.00449463,-0.00216825,5.24854e-05,1.83768e-06,-51.5076,3.62198e-05
0,2555,45.1748,181.096,0.00141562,-0.00296957,0.000157529,-5.37615e-07,-43.0024,7.93183e-05
0,1983,53.0139,186.608,-0.0174475,0.00556194,-0.000633108,1.94545e-05,-51.0996,5.41246e-05
0,1996,34.6786,206.021,0.0205212,-0.0032878,0.000137092,-6.87365e-07,-34.3947,0.000104471
0,1895,47.0888,179.223,0.00110183,0.00173922,-0.000262412,9.31777e-06,-46.5217,5.66479e-05
0,1670,42.1707,174.359,0.00846276,-0.0026461,0.000122086,4.57076e-07,-41.6056,0.000106408
0,4557,59.6984,215.289,0.0101222,-0.00236053,9.70454e-05,-2.38448e-07,-58.218,1.52351e-05
0,4535,-6.46137,179.084,0.00427536,-0.00199792,8.62273e-05,7.3918e-07,7.71013,3.07576e-05
0,4372,40.8399,178.873,-0.00111102,-0.0015666,6.20531e-05,1.28522e-06,-39.3748,5.30829e-05
0,3930,58.3778,197.823,0.00926477,-0.00284897,0.000127435,-4.23573e-07,-55.2057,2.42556e-05
0,3622,-86.3791,263.238,-0.0330067,0.00151854,-1.61703e-05,3.86565e-07,89.6482,2.40903e-05
0,2658,68.4819,214.041,0.0083732,-0.000519695,-1.82224e-06,1.0944e-06,-65.7814,3.93955e-05
0,3521,50.864,188.563,0.00956877,-0.00354415,0.000182339,-1.19868e-06,-49.8451,4.16562e-05
0,1348,-45.7399,145.307,0.0174633,-0.0012674,0.000125545,-1.08853e-06,45.7732,0.000250269
0,4531,53.6935,180.215,-0.0079531,0.00313704,-0.000428889,1.50907e-05,-53.5828,1.30675e-05
0,4532,56.1168,180.807,-0.00177906,0.00361525,-0.00048119,1.62227e-05,-54.3304,3.06525e-05
0,4504,44.0784,233.034,0.0132484,-0.00210344,8.10725e-05,-2.91693e-07,-42.1763,2.03613e-05
0,1720,42.1813,167.895,0.016925,-0.00254969,2.80261e-05,3.21056e-06,-41.2251,9.37099e-05
0,2296,55.2961,190.635,0.0108618,-0.00366485,0.00016036,-5.73431e-07,-53.024,8.09215e-05
0,3111,50.483,181.724,-0.00461962,0.00407959,-0.000644394,2.28796e-05,-47.9006,3.94072e-05
0,1452,44.178,175.912,0.00379763,-0.00214318,0.000117873,2.19556e-08,-43.5836,0.000171541
0,2998,45.3927,197.343,0.00596828,-0.00276983,0.000144804,-8.60094e-07,-44.8531,2.24484e-05
0,3335,48.7295,181.24,0.00236879,-0.00218674,0.000100342,3.59887e-07,-46.3121,2.47825e-05
0,4551,59.2655,186.471,-0.0101989,0.00668889,-0.000727027,2.14565e-05,-58.2878,5.06427e-05
0,1454,50.0845,182.104,0.0169847,-0.00277806,9.88907e-05,6.95868e-07,-48.1251,0.000122224
0,4422,36.2314,175.384,-0.0052731,0.000907197,-0.000173749,7.41902e-06,-34.9999,3.14032e-05
0,1638,49.9866,160.635,-0.00687239,0.000128916,-2.83687e-05,3.48842e-06,-45.8683,0.000106009
0,616,11.2162,181.545,0.0116375,-0.00431315,0.000205141,-7.8184e-07,-11.0855,0.00078126
0,3224,38.2889,210.848,0.00913742,-0.00264757,0.000125364,-7.43256e-07,-34.6203,3.21824e-05
0,4531,1.18106,171.162,0.00491319,0.000507654,-0.000110041,4.69814e-06,0.461317,1.67741e-05
0,2909,54.4799,186.043,-0.0221265,0.00734968,-0.000890492,2.81317e-05,-52.9864,6.95754e-05
0,4516,54.2688,173.133,-0.00216001,0.0014467,-0.000210691,8.29465e-06,-52.7275,2.11929e-05
0,4528,57.3096,209.689,0.00429505,-0.00101087,3.41201e-05,6.04448e-07,-54.3046,2.32871e-05
0,1399,-28.7574,142.516,0.000664957,-0.000646961,0.000168158,-1.63889e-06,30.4945,0.000126661
0,4525,56.2436,183.873,-0.0131065,0.00577759,-0.00069734,2.23433e-05,-52.2697,4.85955e-05
0,4537,47.2408,170.136,-0.0028569,-0.000179381,-4.94794e-05,3.8352e-06,-46.2231,2.66801e-05
0,3478,59.5296,176.993,-0.00827906,0.00219638,-0.000220792,7.29482e-06,-57.86,4.66967e-05
0,4271,48.7145,178.106,-0.00112862,-0.000388845,7.86796e-06,1.87308e-06,-46.513,2.60345e-05
0,4515,50.0526,172.941,0.00136308,-0.000546052,-3.61796e-05,3.52347e-06,-47.6466,1.77221e-05
0,4542,47.7798,173.24,-0.00232695,0.00109927,-0.00017668,7.22551e-06,-45.5534,1.64267e-05
0,1050,56.3182,182.666,-0.00089857,-0.00150949,-7.63583e-05,5.95527e-06,-55.1469,0.000323169
0,701,52.6598,167.25,0.0214355,0.000787075,-6.46081e-05,2.55635e-06,-49.5245,0.000539588
0,2411,52.2134,175.739,0.00195602,-0.000454787,-0.000144275,8.07135e-06,-49.2843,7.5606e-05
0,1943,41.8673,185.477,-0.0108084,-0.00370194,0.000185952,-6.54668e-07,-41.4235,9.05566e-05
0,4499,50.6491,202.849,0.0101782,-0.00220028,9.21466e-05,-1.59585e-08,-50.3693,1.98026e-05
0,1199,20.0277,170.636,-0.000431123,-0.00261955,0.000183082,-1.1231e-06,-19.2566,0.000195819
0,1999,71.9186,195.348,0.0113102,-0.00172182,6.55245e-05,3.95079e-07,-70.0176,8.25393e-05
0,2176,40.8325,173.362,0.016369,-0.00210852,-3.49058e-05,5.08069e-06,-40.0799,7.16449e-05
0,4525,79.0888,304.489,-0.001924,-9.12022e-05,6.65048e-06,1.65767e-07,-76.5667,1.90005e-05
0,2145,40.9168,313.498,-0.00128905,-0.000543218,1.90902e-05,5.64535e-08,-40.5548,6.19034e-05
0,1382,24.8318,168.683,-0.0138541,-0.00182173,0.000183826,-1.39989e-06,-23.3183,0.000208685
0,4518,51.5755,182.227,-0.00574284,0.00386076,-0.000421574,1.30485e-05,-50.5903,2.03926e-05
0,4526,44.9343,259.844,0.00353296,-0.000811127,3.49955e-05,2.05164e-08,-43.9923,1.06108e-05
